entity,time,extreme_temperature,stock_revenue,company_size,company_age,company_distance_to_sea,rain_amount,dry_amount,windy,company_latitude,is_high_tech,is_near_sea,local_climate_variability,stock_revenue_another_measure_method,industry
50,9,-0.460088182,-0.408798436,1.37637111,-0.778974304,0.372915071,0.55020713,-1.935859445,0.48319076,-1.434112354,1,1,-0.496378542,-0.361720833,1
51,0,1.094479675,0.045252971,1.094827824,-0.907282249,-1.336741974,0.155244563,-0.943232992,-0.28446051,-0.719192244,0,0,1.3174001,-0.06621035,5
51,1,0.632718283,1.556260742,0.69428779,1.300372645,0.210767301,0.935064374,-0.289289276,0.488522486,-0.248944166,0,0,1.35216329,1.445251113,5
51,2,1.603110817,-0.678771465,-0.662749475,-0.59192362,0.147334294,0.758331347,0.004641047,1.112227004,1.009961909,0,0,1.232239754,-0.624530288,5
51,3,1.634322295,1.734422218,-0.590053811,-0.056559637,0.500973813,0.163209452,-1.235235353,-2.437631702,0.188289668,0,0,1.972621651,2.094576224,5
51,4,0.487925944,-0.306352244,-0.307069661,-0.315366525,-0.033593426,-0.068649214,1.791718019,-1.16833956,-0.229535825,0,0,0.894386798,0.39472675,5
51,5,1.796469412,-1.077246588,-0.471480011,0.15129327,-0.380114559,0.952721229,1.254355945,-0.665415379,-0.134352654,0,0,1.805676557,-0.952184025,5
51,6,1.045807539,2.164488983,1.577865072,-0.401704143,-0.511234295,1.639447713,0.346065196,-0.03174248,-0.761253717,0,0,1.005139978,2.601521233,5
51,7,1.627112659,-2.301552288,-0.828309111,-2.949129518,1.358007112,0.261178522,-0.307669569,-1.058111118,1.03088166,0,0,3.112202382,-1.873095545,5
51,8,1.344515915,0.338375924,-2.072957145,0.765252235,0.374476785,2.719917617,-1.783458077,0.639519616,1.913383896,0,0,0.643606464,1.223389307,5
51,9,0.876026962,-0.585160498,-0.100506004,1.804475097,2.159143342,0.421837479,-0.635742198,2.60139613,0.9343185,0,0,0.092900157,-0.967841652,5
52,0,0.285354553,0.065678502,0.229440537,-2.276279417,0.492953194,-1.919437542,-0.276717534,-0.768735966,-0.971968126,0,1,0.14584595,0.99840649,6
52,1,-0.144166339,-0.801234525,-0.454071011,0.917069752,0.198530157,0.531049902,0.16864491,0.220939655,-0.836167655,0,1,-0.075374491,-0.409707862,6
52,2,0.65594714,-0.470468458,-1.748133926,1.688629109,0.668519615,-0.688086141,-0.613903711,0.530485815,1.427836328,0,1,0.23690409,0.213483893,6
52,3,0.694253688,-0.625862117,-0.227392094,0.10013642,-0.089948763,0.963800993,0.511864173,0.379864649,0.62271306,0,1,0.323811968,-0.799668338,6
52,4,-0.422655139,0.530377241,-0.048541869,0.109094836,-0.052180801,-0.05146447,0.549088654,-1.255851862,-0.059993687,0,1,-1.384130362,0.06439485,6
52,5,0.677774427,-0.759093229,0.024948819,0.277277509,-1.229261448,0.226862817,-1.185901984,1.250565367,1.144542984,0,1,0.21602209,-0.319749394,6
52,6,-0.069058389,0.709088563,0.371800082,0.859562795,2.047478417,1.176009357,-0.545403629,1.724341941,-0.020228069,0,1,0.163201739,-0.080308341,6
52,7,0.961560395,-1.255460552,0.764717686,0.412783472,1.784885277,-0.860985279,-0.507216326,-1.974458071,1.255460275,0,1,0.966611054,-1.378928701,6
52,8,0.41977754,1.084670582,0.311173136,-0.77273515,0.36288171,-0.837411072,0.638489143,-1.063729151,0.048715138,0,1,0.303204775,0.798985952,6
52,9,0.32822594,0.00592169,-1.672790155,1.225642606,-0.349767617,-1.235147188,-1.517819245,0.540941234,1.105522713,0,1,-0.097898081,-0.283939596,6
53,0,0.029622832,1.417615081,1.719856976,0.610144356,0.201590783,0.330605789,-0.350043994,-0.73695695,-1.688963497,0,0,1.410931659,1.186914581,5
53,1,-0.599957609,-0.632295557,-0.614675733,0.227230947,-0.888466312,0.040096616,0.477066413,0.259081302,0.478170243,0,0,0.012307726,0.259510443,5
53,2,0.130561412,-0.820501555,-0.623363515,0.409182524,0.30327544,0.111994004,-0.129802896,0.424022127,-0.530197061,0,0,-0.670849172,-0.296124934,5
53,3,0.39610047,-0.722498824,-2.16060675,-1.364482049,-1.707739636,-0.389733434,0.09800196,-1.22835266,1.018483685,0,0,0.99035078,-1.077341061,5
53,4,-1.141998987,-2.967768984,-0.833926928,1.708643088,0.335248246,0.599099601,0.632048375,-0.426494992,-0.130346032,0,0,-1.885864507,-2.944580699,5
53,5,1.065502481,-0.299526541,1.073640181,1.239436479,-0.180438724,-2.282577198,0.071712862,-0.919549642,0.386506535,0,0,0.839940163,-0.313918706,5
53,6,-0.093272234,-0.156673384,-1.682426435,0.686312667,-1.319459427,-0.870804846,-0.710809323,-0.442917352,1.613940579,0,0,-0.820083869,-0.199946155,5
53,7,0.7259196,1.450647149,-1.413087413,1.002368168,0.527468416,-0.624652114,2.132515511,1.544965536,0.232474396,0,0,0.310098962,1.952791167,5
53,8,-0.282074633,-0.156827717,-0.212920875,-0.04053414,-0.655990013,0.009386666,0.189137011,1.510840026,-1.112412275,0,0,-1.147961956,0.234183452,5
53,9,-0.297695726,0.776870084,-0.912958123,0.825538963,-0.917019193,-1.249437842,-1.308389572,0.896517373,-0.910793825,0,0,-1.593931886,0.891256209,5
54,0,-0.253101295,-1.209568565,1.364864172,-1.563967338,-0.644939458,-0.051080572,-0.540211799,1.266369644,-0.516249287,0,1,-0.270737772,-1.155040152,2
54,1,-0.619818518,0.102778853,2.174121273,0.61267615,-0.005129779,-0.130397615,-0.481468516,-1.184381892,-0.918490553,0,1,-1.26716391,-0.133303978,2
54,2,-0.087290101,0.307819271,-0.654317773,0.820053493,0.91347016,1.355591961,-0.328374132,1.315068001,0.2510199,0,1,-0.984990827,-0.34848147,2
54,3,0.033192259,0.913517403,-1.694253733,-1.631436446,-1.730863243,0.50745002,-0.565954154,1.830680951,-0.544311447,0,1,-0.501729646,0.683555252,2
54,4,-1.342230858,1.270631745,0.152656364,0.214086466,1.845023967,0.822540525,-0.575048949,1.134949158,-1.780984547,0,1,-2.132637391,0.975823551,2
54,5,0.334971032,1.550592529,-1.037246442,0.422111468,0.818677114,1.85956023,-0.650351851,0.488738257,-1.057780908,0,1,-0.077802856,1.465881682,2
54,6,-0.520744728,0.673299531,-0.514336691,-0.737353939,-0.492887907,-0.603859913,1.354853681,-0.762309558,0.525649846,0,1,-1.261135892,0.539407202,2
54,7,0.096183118,0.463967135,1.456839232,0.477963854,0.250139469,0.827670578,0.963416473,1.880701545,0.159756014,0,1,-0.224375229,0.829232898,2
54,8,-0.831645817,-0.912619944,-0.800870134,-0.168305301,1.348948484,-0.261821966,-0.020579534,-0.900975542,-1.892632795,0,1,-1.408487767,-0.883417705,2
54,9,-0.211710242,0.922215317,0.795843808,-2.700717589,0.797788407,-0.199966689,-0.66243297,-0.621715338,0.750006993,0,1,-0.463222944,0.761848278,2
55,0,-0.392255511,1.157358132,-0.204600601,0.341759693,1.158125433,-0.830435988,0.754134214,0.467148742,-1.90117014,0,0,-0.072706651,0.892468965,6
55,1,-0.922328615,0.143824035,0.781261283,-1.018456757,0.625561443,0.574950313,-0.736525258,1.256409343,-1.025952139,0,0,-1.162156475,0.04875499,6
55,2,0.178510781,0.071027607,2.068559334,-2.501487796,-0.674546321,-1.385336908,-0.355966531,0.905304385,-0.8509628,0,0,-0.21387569,0.303183423,6
55,3,-0.080245045,1.915926,0.271254486,-0.317280775,-0.066594774,-0.499140311,-0.895861689,-1.261719056,-0.717793022,0,0,-0.270966117,2.312020143,6
55,4,-1.404405593,-0.444949194,-1.217680601,-0.913902417,1.59102393,0.535910979,0.557354488,0.015709128,-1.525692979,0,0,-1.908745866,-1.120716437,6
55,5,0.349173534,1.10564544,1.22682133,-0.513771394,0.019822317,0.770765895,-0.107341661,-0.213521856,0.064667384,0,0,-0.357778545,1.281299618,6
55,6,-0.056365358,-0.754546368,-0.565691501,-0.537234218,-0.228139246,1.230002953,1.116188256,1.310840414,-0.816071181,0,0,0.500558577,-0.924987725,6
55,7,0.10737074,-0.361349991,2.455730888,-1.235534192,-0.471419966,0.100130952,-1.233007662,-0.043864655,1.84537351,0,0,0.39730308,-0.314383353,6
55,8,-0.285634154,-2.366053959,-0.789167091,-1.449239475,-1.214101296,-0.681403117,-1.171950209,-1.094999325,-2.250087418,0,0,-0.146725744,-2.744340081,6
55,9,-0.58398054,-0.326460468,0.235883674,1.875356501,0.613587328,0.475183847,-0.207954644,0.003695847,0.419896053,0,0,-1.651061753,-0.498397025,6
56,0,0.058031189,0.590019009,0.971487029,-0.683879394,0.406366494,0.303596361,-0.780337498,1.97467496,-1.819871218,1,1,0.045126164,0.433401722,3
56,1,-0.396726859,-0.81794134,-0.09037818,-1.52911675,-1.458073685,0.112765638,-0.838838743,-2.030836146,0.158391506,1,1,-1.632225604,-1.09849146,3
56,2,0.598286168,0.92965692,0.524722938,1.67342828,1.021727557,0.163001371,-0.047605673,-1.863542493,0.16506203,1,1,-0.137360781,1.203465814,3
56,3,0.850158309,1.42409433,0.40557154,-1.724838757,-3.040321124,0.591185501,0.435391331,-1.56781564,0.514331253,1,1,0.821746827,1.278132802,3
56,4,-0.345634196,-0.194993264,0.903687707,-2.020558454,2.195795117,-2.180979298,0.060708229,1.917847353,-0.979081531,1,1,-1.059291129,-0.398444718,3
56,5,0.949432653,0.925421191,0.561351397,-0.099564184,-0.03166097,0.289265531,0.507626788,1.696564927,1.652965017,1,1,1.341289111,1.45274714,3
56,6,-0.063652646,0.087232265,-1.164724967,0.044197358,-0.10145309,0.549883366,-1.901569015,0.889788956,0.431977869,1,1,-0.734118694,-0.394315722,3
56,7,0.770437047,1.914533207,0.724506396,-0.381906212,0.093700231,0.944649499,-0.710624158,-0.023530778,0.856087693,1,1,1.749453676,1.847395446,3
56,8,0.074607337,0.026213819,-2.222025517,-0.156876039,-1.636705664,-0.011934849,0.095991432,-0.562668856,0.970731566,1,1,-0.555945701,-0.150797882,3
56,9,0.35458466,-1.607599926,-1.598792138,-0.509562303,-0.299255298,-0.245143632,-0.493932291,0.608539046,0.473530038,1,1,0.950783372,-1.484060641,3
57,0,-0.154156922,-1.428911698,0.53382276,-0.996789916,-0.154928892,0.271821198,-0.696038429,-0.778230884,0.167384215,1,0,-0.443461293,-1.113539556,1
57,1,-0.258933312,1.112744268,-0.736322869,0.931812555,0.963917483,0.854121337,-0.328568705,0.531061321,-2.404223638,1,0,0.125984484,0.629299464,1
57,2,0.272420893,1.123235906,-1.180738282,-1.75502816,-1.300421818,-1.547543126,0.298107814,-1.215663545,-0.085642353,1,0,0.89165065,0.302625314,1
57,3,0.433294748,-1.179364667,0.016242006,-0.217226654,-0.334965589,1.169647072,-0.270869077,-0.585312903,0.085534549,1,0,0.425639269,-1.329081207,1
57,4,-0.519537968,-0.726853202,-0.333012403,0.260839848,-0.191944964,0.937216709,-0.24860343,0.386467489,-0.676468841,1,0,-1.162977744,-1.338858682,1
57,5,0.425065669,-0.201411369,1.416957216,-0.037076018,0.130534863,0.647708004,-0.666746151,-0.291238033,0.821569023,1,0,1.644617482,0.419484972,1
57,6,0.037991054,0.671555437,-0.434562954,-2.393836674,0.10714567,0.388233207,1.569438917,0.344413501,-0.003857405,1,0,0.64385531,0.12933255,1
57,7,0.802475399,2.206548142,1.346459891,0.844810562,0.505759686,-1.395356419,-0.04859848,-0.062273406,0.189041432,1,0,0.690748683,1.720631842,1
57,8,0.196676495,0.248782372,1.220517056,-0.264342315,0.777103279,1.265328921,0.528928901,0.495749624,0.510664021,1,0,0.19662792,0.569469474,1
57,9,0.278244036,2.018582314,-1.557072271,0.479621341,-1.252055498,0.663422632,0.139081368,0.803360463,0.443717428,1,0,0.000902731,1.494233892,1
58,0,0.004332304,0.229161604,-1.280023262,-0.427393542,-1.691389998,2.429764247,-0.338213474,0.463870138,0.57244556,0,1,-0.832816432,1.167662428,1
58,1,-0.598494975,-0.034419733,0.498077616,0.378412814,0.394770662,-0.364192581,1.042711575,-0.018000286,-1.703935505,0,1,-0.963454108,0.295902638,1
58,2,0.713934921,1.855551551,-1.516689624,-0.318931488,-1.482805902,0.175640785,-1.123443033,-0.208445107,0.852127154,0,1,1.608382088,1.65197303,1
58,3,0.623908822,-0.168268686,-0.228064876,-0.081507493,0.790053371,-0.84455196,0.02528712,-0.942708668,0.125535423,0,1,0.455772499,-0.304196209,1
58,4,-1.071863828,-0.664689926,0.379297804,-0.145909078,-0.225229698,-0.494533865,-0.73221256,-1.501105527,0.213379573,0,1,-1.273451408,0.375357228,1
58,5,0.132367391,-1.011668611,-0.609979623,-1.87662568,0.679455786,1.76134223,-0.321108293,1.409551726,0.790982322,0,1,-0.698410002,-1.317175662,1
58,6,0.089388155,0.54609139,-1.455662279,0.675147823,0.167416224,-2.128553891,-0.311039013,-3.289736154,-0.863102224,0,1,0.615062595,0.601676602,1
58,7,0.404449809,0.972155168,0.115881328,1.009891309,0.127624535,-0.687073137,-0.514351404,-0.58559067,0.643511348,0,1,0.269272227,0.946336449,1
58,8,-0.129373893,-1.280193068,2.695888545,0.332928288,0.629931396,2.024293632,-0.560633749,0.079058781,0.274956037,0,1,1.606250712,-1.257885189,1
58,9,-0.3743345,-1.279966303,0.331398196,-0.936445968,-1.22033439,-0.335101116,0.291491457,-0.156282424,-1.408731757,0,1,-1.44353786,-1.576618043,1
59,0,0.910768035,-0.310463589,0.566478345,1.701100645,-0.853683406,-0.46186358,-0.528861217,1.048281988,-0.287146447,1,0,0.455958651,-0.237571531,4
59,1,0.260954245,-0.68783427,0.131874792,0.724372396,-1.299032927,0.420713837,0.258475666,-0.816838676,0.695945362,1,0,0.354266891,-0.320858829,4
59,2,0.680419721,0.164635913,0.391589664,0.468055042,0.589667551,0.256524311,-1.029719643,-1.019870312,-1.931105134,1,0,1.266667509,-0.293643965,4
59,3,1.295049738,1.012203511,0.553348713,1.747595915,0.161336963,-0.257236043,-0.041166296,-0.868291224,0.785071749,1,0,1.68009921,0.341335746,4
59,4,0.644549585,-0.910765935,0.256616987,0.537722254,-1.938067966,-1.648904879,0.151105728,0.413075664,0.625606984,1,0,1.712011945,-0.616526631,4
59,5,1.309946936,0.252506477,-0.903421002,-2.224220545,0.083467337,-0.613160845,2.264433628,0.481001789,-1.549380621,1,0,1.017539659,-0.52197622,4
59,6,1.063708335,2.455430511,-1.462637412,-0.561008733,0.516470977,0.316888589,-2.538177501,2.420772498,-0.840542373,1,0,0.579863154,2.075236827,4
59,7,1.224872345,-0.262164711,0.118344577,0.665304183,-0.721930219,-0.031944439,1.685567742,0.833104256,1.161458282,1,0,2.529596014,-0.073340748,4
59,8,0.7679206,0.429396933,1.807508302,-0.128785589,-1.551676919,0.829638415,-0.533571121,-0.034405262,0.12827307,1,0,1.101598597,0.705891379,4
59,9,0.506035787,0.006041012,-2.236314082,0.64100738,-1.254957795,-0.5331168,0.419976773,-0.397086404,-0.215983272,1,0,0.78575273,-0.593259294,4
60,0,0.620561407,0.297375033,-0.917266712,0.646775527,-0.034359955,0.465742684,1.054134085,-0.837889541,-0.190622453,0,1,0.662400938,0.375514919,2
60,1,0.638315975,0.241739208,1.248867638,-0.407426124,-0.001537095,-0.516625752,-0.66267321,2.246103759,1.780941652,0,1,0.846667477,-0.040142396,2
60,2,1.149374344,0.647657705,0.714467656,-1.293185777,-0.231641274,0.605723367,1.934980207,0.186642109,0.253501394,0,1,1.021055484,0.687286671,2
60,3,1.051004225,0.498917676,-0.620693517,0.913151857,0.549973466,0.838074098,0.021594351,-2.170762626,1.145105379,0,1,1.638183692,0.582853348,2
60,4,-0.321395208,0.492615684,0.757930397,-0.524479157,-0.85448371,-0.835078544,0.004411418,-0.042615727,-1.067061159,0,1,-1.233517672,-0.05589932,2
60,5,1.243995952,1.22159557,0.306227028,2.147425925,0.647190107,-0.535274423,-0.671809469,-0.891145224,1.032245524,0,1,0.590171477,1.176336593,2
60,6,0.712746666,0.607151054,-0.106972563,1.104838168,-0.379638514,-0.405219727,-1.423223421,0.828228326,-0.000770372,0,1,1.394684445,0.906473781,2
60,7,1.435018672,1.030994351,0.235961308,0.598829262,-0.156019019,0.777709977,2.155064225,1.290273444,1.028457827,0,1,1.252063271,1.120471908,2
60,8,0.968227411,0.248816455,0.596563333,-0.471174421,0.544358699,-1.151205951,1.207183873,-0.181692939,-0.776070501,0,1,0.022861994,0.88922481,2
60,9,0.527826952,-0.497399429,0.832342389,-0.688623812,0.509320617,1.533387097,-0.33452217,-1.069593757,0.196283698,0,1,0.119974573,-0.845542055,2
61,0,-0.159287717,0.689782294,1.026798722,0.739158816,1.460259423,-1.21643463,0.525900379,-0.564693097,0.675009105,1,0,-0.631011425,0.665758993,0
61,1,-0.369803027,-1.406214349,-0.478691116,-1.372902666,-1.409660612,-0.201010741,-0.245737787,0.718280818,0.451061666,1,0,-1.476009655,-1.389782241,0
61,2,0.444800426,0.285482358,1.395796528,0.108237335,-0.044010867,0.458218152,-0.025492289,0.74071465,0.709044256,1,0,0.093087475,0.236577909,0
61,3,0.013528981,1.161603456,0.139152209,1.281609347,-1.265143503,-1.838607611,-0.009801213,-0.555337923,0.611030896,1,0,0.605165331,0.739048107,0
61,4,-0.777083162,-1.524138623,0.016677433,1.057785486,-0.176971297,0.399794181,-0.200664636,0.500353637,-2.46486302,1,0,-1.041913349,-1.243441042,0
61,5,0.325385826,-0.531307489,-1.868887884,-0.14001776,-0.119910301,0.007398319,0.068193029,1.617731257,-0.64473389,1,0,0.33590992,-0.500006032,0
61,6,-0.021115531,0.285065575,-0.181692934,-0.973893336,0.61757234,0.246769238,1.659291148,1.454921413,1.407377024,1,0,-0.818875541,0.382941833,0
61,7,0.126513413,-0.998990057,-0.564728918,-0.843843718,0.830037725,0.46085676,-1.771553309,-0.996495802,-0.290710099,1,0,-1.128327901,0.003228028,0
61,8,-0.02682146,-1.092442357,-0.241461516,-1.42825662,-2.480877787,0.775201997,0.163240241,-0.679743258,-0.961109157,1,0,-0.471495586,-1.046230357,0
61,9,-0.161297678,-0.921415381,-1.06694032,-0.201669353,0.934327233,-0.658827392,-0.179960424,1.033399464,-1.12253721,1,0,-0.329192813,-0.627927524,0
62,0,0.015823217,-1.482852902,-0.140432392,-0.009236554,-0.405014521,-0.201248784,-0.443197968,0.14228157,-0.426210116,1,1,-0.140597676,-1.611227431,2
62,1,-0.885228084,-0.36673481,-0.646447604,-0.19727902,0.879358142,0.210902729,2.005630558,-1.452991851,-2.816405139,1,1,-1.839952373,-0.343161397,2
62,2,0.166875585,-0.897816857,0.675304467,-0.569622303,-0.299548223,0.947738766,1.687781956,-2.916197318,0.55520042,1,1,0.558071947,-1.746561216,2
62,3,0.179861013,-0.514266365,0.836202999,-0.202931192,-0.138274523,-1.601695328,0.633396562,-2.225453733,-0.849203266,1,1,0.7828589,-0.151246742,2
62,4,-0.478043994,-0.735720671,0.651302438,2.314853068,0.289712164,-2.252658323,-0.375579073,-0.27436727,0.638995912,1,1,-0.1125649,-0.539753291,2
62,5,0.144472553,-0.50727855,-0.698324685,1.229578204,0.501265982,1.66935851,-1.391679064,-0.902661916,-1.321210543,1,1,0.224369321,0.066263668,2
62,6,-0.19596678,0.317391099,0.202853777,1.514561214,-0.553902142,-1.334916008,-0.735528413,-0.044935061,-0.895489875,1,1,-0.589014134,0.862809381,2
62,7,0.502906894,-2.124135076,-1.132486301,-1.463283234,-1.236111423,1.019510726,-0.916503117,-0.614393041,1.703297142,1,1,1.000574839,-1.661134918,2
62,8,0.029186838,0.907847364,-1.20058337,-1.319689613,0.126234628,0.412129383,-0.197651019,-0.75644427,1.446458895,1,1,0.001294496,0.549180932,2
62,9,0.071300389,-0.820136393,-0.657592107,-1.572969555,-0.866244039,0.929050656,0.720919253,-1.109890059,-1.62585987,1,1,-0.81883917,-1.063048774,2
63,0,-0.257994888,-0.386134419,-0.716673857,-0.962806589,1.557080022,0.008890721,-0.873543613,1.151280573,-0.842943847,1,0,-0.196359571,0.41167658,6
63,1,-0.505854817,0.692977975,0.002001843,-0.044837932,-0.479122368,0.785638722,-0.9807737,0.739525439,1.808615113,1,0,-0.091454616,0.059661542,6
63,2,-0.013513064,-0.100148879,-1.065263894,-0.021498917,0.271936972,0.464705113,-0.085383369,0.620761065,-0.330280238,1,0,-0.262434035,0.131660612,6
63,3,0.468814339,0.228283151,1.530872441,1.742879066,-1.214744947,0.582183115,-1.327816393,-1.658283126,0.955733271,1,0,0.7785692,-0.224493829,6
63,4,-0.942436119,-3.150255714,-1.656638963,0.197255335,0.01254348,-1.632135863,0.283517842,-0.436877944,-2.070962571,1,0,-1.368703468,-2.904324599,6
63,5,0.240416438,-0.275242824,0.579306876,1.350131288,-1.770656575,0.199969645,-1.887403549,0.342829445,-1.116015047,1,0,0.190198252,-0.826970069,6
63,6,-0.235797536,-0.262333112,0.014086689,1.872845741,0.926564417,-0.884215784,-0.963924271,0.256580266,-1.29170311,1,0,-0.356856801,-0.444132172,6
63,7,0.150672103,-0.116901353,0.272301828,-0.291470173,-0.54832537,-0.40201759,-0.910025788,-0.522394484,0.539646235,1,0,0.040292492,0.265915905,6
63,8,-0.29679864,0.186281407,0.742442972,0.020065021,0.37789361,-0.192010491,-0.783585567,-0.910337232,-1.102853721,1,0,-0.735471429,-0.458496015,6
63,9,0.048646337,-0.983200883,0.240307682,0.043601006,0.132057704,-0.849689624,-0.770170175,0.530503483,0.194394686,1,0,0.081255106,-1.198940379,6
64,0,0.343217284,1.018916128,-0.607972771,-2.373568455,0.703827287,-0.976407163,-1.206669225,-0.105860608,-0.882166331,1,1,0.51679979,1.199569118,1
64,1,0.019798396,-0.272440932,0.930700253,0.045221384,-1.682287286,-1.006325676,-0.209859271,0.478404834,0.914044699,1,1,-0.195812904,-0.663523926,1
64,2,1.13004607,-1.161513528,-0.560490688,-1.733855086,0.410212587,-0.016307677,-0.019705088,0.996263214,0.957520733,1,1,1.422727265,-1.360630216,1
64,3,0.789802825,-0.84613841,0.68025469,-0.865210492,0.135944868,-0.807644623,-0.368793973,-0.611167965,0.480574063,1,1,1.924813913,-0.586066712,1
64,4,-0.100536811,1.730433712,0.551609085,0.405267992,-0.677933786,-1.215299663,-0.425353221,0.337366747,-0.265968834,1,1,-0.647367191,1.694679932,1
64,5,0.792953112,-0.122527354,-1.011262761,0.165417142,0.25898597,0.624426031,0.715975001,0.521699129,0.05965299,1,1,0.81757829,-0.602925276,1
64,6,0.816420074,0.159125107,-0.691050862,-0.207643142,-0.808588703,-0.973236087,-2.193192897,0.567338734,2.306105033,1,1,1.871884888,0.322843644,1
64,7,0.831482001,1.169058708,2.14538817,2.130207942,-0.52984924,-0.232183649,0.137304478,-0.403289798,0.81798317,1,1,0.23465431,1.474609906,1
64,8,0.170540435,-0.662242831,-0.558708616,0.758342504,0.148353498,-1.304395002,2.133803313,0.218350838,-0.397430899,1,1,-0.134445272,-0.976440951,1
64,9,0.468883285,0.211756477,1.073670575,-1.240149508,-0.149816884,-0.115873656,-0.769930966,1.057289617,-0.80281851,1,1,0.105633726,0.378430306,1
65,0,0.612147806,-1.341470775,-0.685541609,0.742151785,1.887217739,-2.624621873,1.745706315,-0.263759895,0.332626185,1,0,0.86180675,-1.482703874,4
65,1,-0.043320075,0.254124909,0.302543427,0.54247308,1.057014397,1.420639662,0.782297649,0.616856568,-1.301721523,1,0,-1.198258777,0.075209016,4
65,2,0.755920432,0.107036316,-1.57364793,1.386913423,0.215540856,-0.48102406,0.643238304,0.581370616,2.239511544,1,0,0.500966195,0.480581126,4
65,3,1.145914874,0.773411771,0.996518184,0.315425208,-0.759709703,0.014665162,-1.04239825,1.611016921,0.046362156,1,0,1.548344914,0.482985839,4
65,4,-0.02291558,0.147269514,-1.764538393,-0.193204957,-0.553399192,0.16144084,1.080762505,-1.699457656,0.317052851,1,0,-0.344236978,-0.292079193,4
65,5,1.026051814,1.180033537,-1.398664792,1.496580409,-0.613490744,-2.287717238,0.602606189,-1.070100026,0.032561414,1,0,0.545964013,1.000788252,4
65,6,1.042303903,-1.466758484,-1.21891731,-1.844303946,-0.547089917,-0.973987938,-0.435749576,-1.730798996,-0.835247194,1,0,-0.257737884,-0.943669438,4
65,7,1.001234414,1.120054398,-0.443595764,-0.607634665,1.251336939,1.804745196,0.594034323,-0.20297658,0.145398251,1,0,0.927004526,1.592439192,4
65,8,0.841094671,0.657229972,1.230794551,-1.349244396,1.110497275,0.878761771,1.583963894,0.597652468,1.206169649,1,0,0.345005079,0.484230724,4
65,9,0.640416437,-0.590118313,1.151867754,2.040901155,-0.478938363,1.873887622,-0.513365798,-1.290000173,0.337675934,1,0,1.343371946,-0.812313941,4
66,0,-0.174252067,1.286125413,1.449403636,1.074260332,-2.618584361,-1.823431089,1.668443536,0.93770904,0.800224975,0,0,-0.422224491,1.090353016,3
66,1,-0.808741189,0.307871397,0.921368482,0.453399943,1.307927657,-0.896487526,-1.776527278,-0.071368359,-0.417952781,0,0,-0.562492397,0.007050113,3
66,2,0.337599432,-0.441666274,-0.855129305,-0.427004106,-0.099082276,0.126427411,-0.760192592,-0.368259914,-1.433894798,0,0,-0.488593788,-0.372714388,3
66,3,0.221994495,0.21480323,-0.102587843,0.338588779,0.250205626,-0.481863811,-0.799537868,1.005449103,0.070659622,0,0,1.420524958,0.260451601,3
66,4,-1.17862011,-1.817568503,-1.2110852,-0.686016805,0.75771251,-1.023956448,-0.183907501,0.995497271,-2.027797582,0,0,-2.357753376,-1.486572278,3
66,5,0.458641906,2.407024432,2.204700327,-0.10071113,1.351651073,0.555126554,1.002370377,0.632251451,0.370775542,0,0,0.757331427,2.123934691,3
66,6,-0.041959614,-1.489287786,0.095104755,0.453509164,0.075681198,-0.53002628,-2.72961263,-0.464778097,-0.212013726,0,0,-0.407491125,-1.697506324,3
66,7,0.141158338,0.269584078,0.116690214,-0.795693468,1.031059566,0.428375323,0.027360453,1.342031173,0.400710157,0,0,-0.253284818,0.159390367,3
66,8,-0.36137582,-0.804573254,-0.526920119,0.999674739,1.410754569,2.098851133,-0.355227259,0.509456159,-1.794379176,0,0,0.149626576,-0.372992828,3
66,9,-0.065347785,-0.601005309,0.412027084,0.261542316,-0.497174885,0.278360572,-0.666686405,0.273825812,-0.300806374,0,0,-0.374824892,-1.051725282,3
67,0,-0.035142088,0.284409236,-0.990186876,0.509012865,-1.440393816,0.866855555,-1.003332983,-0.45296632,0.224936884,1,1,0.252569528,0.761278113,6
67,1,-0.241546354,0.574193823,-0.615061494,1.201862315,0.663776673,0.312317735,2.626124871,0.210555408,0.103482705,1,1,-1.176210271,0.307408045,6
67,2,0.790533339,-1.000376551,-0.443223589,-0.181307032,0.620454994,-1.113865358,-0.459883006,0.293014593,-0.98498408,1,1,1.102494188,-0.246903509,6
67,3,0.624135383,0.590817703,1.286231414,-1.083064854,0.400446958,-0.703155624,0.251628362,0.415412997,0.550807414,1,1,1.093342654,0.129424017,6
67,4,-0.875575308,0.505642274,0.04611606,-1.194846908,1.410857261,0.472345784,-0.145204425,1.424574469,2.33397947,1,1,-2.087501167,0.499255837,6
67,5,0.648402182,0.756478117,0.932527308,-1.412088575,0.968024279,0.196475937,0.302665888,1.054157284,-0.281671941,1,1,0.77192003,0.599017162,6
67,6,0.211476538,0.818022767,1.004903954,0.076624855,-1.940208141,-1.541497688,0.499003574,0.621457851,-0.929663944,1,1,-0.907489659,0.909204882,6
67,7,0.431189573,-2.221780701,-0.950834351,-0.557598707,0.815205215,0.032415378,0.000489351,0.134443486,1.713285606,1,1,0.439894913,-3.04315774,6
67,8,0.078272234,0.430940957,1.68435688,0.724001709,0.712308572,1.018442868,-0.552797419,-0.502872206,-0.293431795,1,1,-0.038640798,1.218618185,6
67,9,0.245355888,1.69588647,-0.352465186,-2.912183212,0.589610453,0.703636816,0.584307887,-1.614649381,-0.08565618,1,1,0.861112368,1.130105645,6
